,Account_Name,Opportunity_Name,Total_Amount,diferencia_en_dias,Quote_Expiry_DOY,Planned_Delivery_End_DOY,Target
5997,971,3096,618450.0,120,315.0,58.0,1
5998,971,3097,695756.25,120,315.0,65.0,1
5999,971,3098,314650.0,120,315.0,51.0,1
6000,971,3099,311937.5,120,315.0,58.0,1
6001,971,3100,391956.25,142,315.0,65.0,1
6002,971,3102,550637.5,120,315.0,2.0,1
6003,971,3103,1179937.5,120,315.0,16.0,1
6004,971,3104,1179937.5,120,315.0,2.0,1
6005,971,3105,235987.5,120,315.0,15.0,1
6006,971,3106,865287.5,120,315.0,17.0,1
6007,971,3107,865287.5,120,315.0,15.0,1
6008,971,3108,235987.5,120,315.0,72.0,1
6009,971,3109,393312.5,120,315.0,60.0,1
6010,971,3110,314650.0,120,315.0,65.0,1
6011,270,8252,106465.0,120,334.0,10.0,1
6012,333,1986,40699907.5,191,,180.0,0
6013,983,3864,379927.8,120,334.0,29.0,0
6014,1197,4907,256500.0,188,304.0,90.0,0
6015,1023,3817,76689.0,120,291.0,334.0,1
6016,771,1684,476000.0,119,285.0,291.0,1
6017,728,5475,552400.0,119,285.0,306.0,1
6018,48,6699,143780.0,119,289.0,342.0,1
6019,728,6114,488700.0,119,285.0,306.0,1
6020,786,6036,1158465.0,263,130.0,227.0,1
6021,1517,8882,1140076.0,235,,191.0,0
6022,859,4905,2850000.0,119,365.0,345.0,0
6023,859,8133,684000.0,119,365.0,354.0,1
6024,491,595,1088100.0,235,,334.0,0
6025,859,8689,5346000.0,119,365.0,344.0,0
6026,62,9073,424125.0,119,334.0,40.0,0
6027,1357,5515,219018.75,152,356.0,89.0,1
6028,1357,5516,164812.5,152,356.0,31.0,1
6029,334,370,18071.1,118,,286.0,1
6030,1481,5932,287451.0,118,181.0,362.0,1
6031,69,6836,228375.0,118,,363.0,0
6032,69,2273,21660.0,187,,180.0,0
6033,764,8336,131375.0,238,334.0,352.0,0
6034,608,8397,109945.5,117,298.0,304.0,1
6035,491,5525,819000.0,232,,304.0,0
6036,1325,7065,93100.0,232,,304.0,0
6037,1325,6273,51870.0,232,,150.0,0
6038,1566,7467,1813500.0,309,,365.0,0
6039,1119,4602,75141.0,184,304.0,335.0,0
6040,1616,6561,3606768.0,330,243.0,288.0,0
6041,477,4494,348000.0,115,,312.0,1
6042,810,2119,2160.0,325,289.0,303.0,1
6043,771,1894,6267420.0,115,289.0,340.0,1
6044,771,1388,4952880.0,115,289.0,15.0,1
6045,1592,6397,47124.0,115,298.0,334.0,1
6046,53,6724,1204740.0,115,334.0,31.0,0
6047,728,540,15925.0,115,290.0,297.0,1
6048,862,1831,23520.0,115,,31.0,1
6049,1000,9136,3600450.0,115,303.0,117.0,0
6050,53,6725,16553592.0,284,196.0,212.0,0
6051,1350,5488,20388868.5,115,319.0,40.0,0
6052,288,562,54060.0,115,,334.0,1
6053,1083,2722,105630.0,114,298.0,12.0,1
6054,1083,2584,94554.0,114,298.0,296.0,1
6055,952,8304,13162.5,114,298.0,303.0,1
6056,333,1109,44879787.5,185,,334.0,0
6057,1368,7950,10150000.0,114,304.0,345.0,1
6058,1368,7951,20300000.0,114,304.0,345.0,1
6059,859,8120,159500.0,114,304.0,305.0,1
6060,555,799,556244.0,114,,328.0,1
6061,555,800,315210.0,114,,335.0,1
6062,555,801,840560.0,114,,342.0,1
6063,555,802,613130.0,114,,363.0,1
6064,555,803,143640.0,114,,363.0,1
6065,777,1547,373635.0,114,311.0,341.0,1
6066,317,9332,1095086.25,114,362.0,59.0,0
6067,862,1872,81900.0,114,307.0,321.0,1
6068,982,3912,78375.0,114,,321.0,1
6069,241,4409,67707.5,114,297.0,328.0,0
6070,990,4032,72543.75,114,297.0,328.0,1
6071,713,6900,309720.0,139,304.0,100.0,0
6072,713,496,5554080.0,294,273.0,255.0,1
6073,859,1812,74782.5,113,,89.0,0
6074,859,8119,46332.0,113,304.0,324.0,1
6075,859,8121,158340.0,113,304.0,345.0,1
6076,491,8889,100800.0,266,152.0,151.0,0
6077,990,4015,1344000.0,113,319.0,362.0,0
6078,1045,3163,523087.5,112,,365.0,1
6079,1117,4575,12241.25,112,322.0,314.0,1
6080,771,7119,435720.0,112,292.0,298.0,1
6081,69,6866,76055.0,112,,362.0,0
6082,771,6984,846440.0,112,293.0,299.0,1
6083,771,3327,435720.0,112,293.0,299.0,1
6084,1228,57,17400.0,111,304.0,365.0,1
6085,771,1893,515520.0,111,293.0,300.0,1
6086,771,6074,476000.0,111,293.0,306.0,1
6087,771,6543,4348535.0,111,293.0,319.0,0
6088,1529,8798,28500.0,111,334.0,365.0,1
6089,895,4298,1258000.0,111,363.0,319.0,1
6090,1220,5033,88143.75,150,356.0,31.0,1
6091,122,7243,90131.25,139,89.0,117.0,0
6092,862,1863,408637.5,150,334.0,59.0,1
6093,91,7047,435000.0,111,334.0,31.0,1
6094,895,4349,3888000.0,108,363.0,345.0,1
6095,740,1343,37620.0,108,334.0,352.0,1
6096,1192,4965,25928000.0,108,296.0,360.0,1
6097,69,6888,327180.0,108,,365.0,0
6098,162,3375,14250000.0,108,,354.0,0
6099,1220,7166,286520.0,108,,89.0,0
6100,990,4037,90390.63,108,300.0,334.0,1
6101,162,3376,14250000.0,191,,359.0,0
6102,162,6208,3780000.0,191,,354.0,0
6103,1193,2098,74925.0,108,332.0,43.0,1
6104,1130,4616,14652.0,108,319.0,322.0,1
6105,1338,9772,889950.75,157,314.0,17.0,0
6106,555,785,244650.0,125,,5.0,0
6107,555,786,413700.0,125,,12.0,0
6108,555,787,413700.0,125,,19.0,0
6109,555,788,413700.0,125,,26.0,0
6110,555,789,413700.0,125,,33.0,0
6111,555,790,413700.0,125,,40.0,0
6112,555,791,413700.0,125,,47.0,0
6113,555,792,413700.0,125,,54.0,0
6114,555,793,413700.0,125,,61.0,0
6115,555,780,413700.0,125,,68.0,0
6116,555,781,413700.0,125,,75.0,0
6117,555,782,413700.0,125,,82.0,0
6118,555,783,413700.0,125,,89.0,0
6119,1073,3739,19000.0,107,363.0,303.0,1
6120,1073,3738,38000.0,107,363.0,306.0,1
6121,1325,3258,90090.0,107,,363.0,1
6122,450,3458,87780.0,107,303.0,301.0,1
6123,895,7464,13750000.0,176,,12.0,0
6124,450,3593,474400.0,107,299.0,305.0,1
6125,1192,4973,216800.0,107,299.0,338.0,1
6126,1477,5902,55996.8,107,334.0,334.0,1
6127,935,2109,1904638.05,106,,31.0,0
6128,1465,5862,295188.0,106,303.0,31.0,1
6129,79,6958,131962.5,106,314.0,352.0,0
6130,1186,2223,2660467.5,106,303.0,43.0,0
6131,143,7205,9431903.25,203,349.0,89.0,1
6132,1117,4574,603405.0,106,303.0,57.0,0
6133,247,3415,508416.0,106,303.0,59.0,1
6134,671,6694,1578603.0,244,304.0,47.0,0
6135,162,3360,5343750.0,106,,298.0,1
6136,527,687,6300000.0,189,,359.0,0
6137,333,4086,61841983.5,356,,181.0,0
6138,333,5732,13689931.55,177,,212.0,0
6139,859,8124,158340.0,106,363.0,32.0,1
6140,859,8122,39000.0,106,304.0,305.0,1
6141,859,8123,756000.0,106,304.0,306.0,1
6142,1193,8784,26125.0,106,,317.0,0
6143,405,9277,158340.0,106,,342.0,0
6144,911,7447,282010.5,336,307.0,342.0,1
6145,1159,2152,10800504.0,105,90.0,59.0,0
6146,1338,9642,922317.0,149,329.0,10.0,0
6147,694,9553,292467.7,105,303.0,345.0,0
6148,704,950,175718.85,105,303.0,24.0,0
6149,547,7797,107590.0,105,303.0,345.0,1
6150,1405,9556,218668.0,175,303.0,345.0,0
6151,1405,9403,107590.0,175,303.0,15.0,0
6152,891,9554,215180.0,105,10.0,345.0,0
6153,891,9407,215180.0,105,303.0,15.0,0
6154,1083,9555,204088.0,105,303.0,40.0,0
6155,1083,9408,891495.0,105,31.0,80.0,1
6156,571,8736,733750.0,264,151.0,271.0,1
6157,506,9409,294000.0,153,303.0,87.0,0
6158,235,3313,20475.0,105,334.0,349.0,1
6159,1231,1176,509925.0,105,,43.0,0
6160,516,6823,216680.0,105,304.0,57.0,0
6161,287,7660,108340.0,105,304.0,349.0,0
6162,906,646,8125920.0,105,300.0,46.0,1
6163,1381,2695,89180.0,218,334.0,22.0,0
6164,288,570,54818.78,104,303.0,304.0,1
6165,520,7749,109590.0,104,334.0,349.0,0
6166,547,7786,107590.0,110,303.0,31.0,1
6167,477,9580,23908500.0,104,,342.0,1
6168,477,1306,24752080.0,259,,236.0,1
6169,477,1307,14720400.0,265,,234.0,1
6170,1202,6315,1542135.0,171,334.0,212.0,0
6171,854,4229,60841.8,172,334.0,31.0,0
6172,334,9437,6935241.0,104,334.0,99.0,0
6173,279,44,87000.0,104,321.0,19.0,1
6174,279,42,87000.0,104,318.0,47.0,1
6175,279,46,80475.0,119,57.0,75.0,1
6176,468,510,1902067.2,104,365.0,120.0,0
6177,819,1724,952371.2,104,365.0,151.0,0
6178,958,3754,173052.0,104,334.0,365.0,1
6179,560,545,46110.0,103,304.0,352.0,1
6180,608,8398,159829.5,103,303.0,32.0,1
6181,958,3743,91245.0,103,46.0,59.0,1
6182,1560,4196,90516.25,311,334.0,334.0,1
6183,611,1027,97036.8,161,334.0,113.0,0
6184,171,7428,80626.5,101,314.0,317.0,1
6185,369,716,393120.0,172,334.0,151.0,0
6186,1357,5521,211612.5,171,,59.0,1
6187,91,7013,107831.25,131,349.0,12.0,1
6188,431,2670,3013485.0,145,334.0,59.0,0
6189,190,2290,4942470.0,173,,253.0,0
6190,1335,2352,144045.0,247,,246.0,0
6191,1223,5045,91245.0,101,334.0,365.0,1
6192,1615,4306,114513.75,100,324.0,36.0,1
6193,1615,4307,88087.5,100,324.0,51.0,1
6194,674,8391,23055.0,100,304.0,45.0,1
6195,700,1502,289066.0,100,,354.0,1
6196,307,2648,98312.5,100,304.0,52.0,1
6197,59,307,1495989.0,100,,32.0,0
6198,971,3113,91350.0,100,334.0,57.0,1
6199,971,3114,1096200.0,100,334.0,85.0,1
6200,971,3115,182700.0,100,334.0,50.0,1
6201,971,3116,182700.0,100,334.0,57.0,1
6202,971,3117,1004850.0,100,334.0,64.0,1
6203,971,3118,182700.0,100,334.0,57.0,1
6204,971,3119,1552950.0,100,334.0,85.0,1
6205,771,1377,963160.0,100,306.0,308.0,1
6206,728,5465,488700.0,100,306.0,312.0,1
6207,728,5454,982650.0,100,306.0,312.0,1
6208,777,1554,297297.0,100,319.0,334.0,1
6209,437,9096,169650.0,120,,40.0,0
6210,437,3597,147825.0,100,,23.0,1
6211,700,5616,524622.5,100,306.0,79.0,0
6212,700,2521,2119725.5,100,306.0,171.0,0
6213,1321,6630,2675350.5,100,317.0,82.0,0
6214,415,9347,80692.5,99,,31.0,1
6215,896,7567,7199928.0,257,,334.0,0
6216,1542,8306,422070.0,190,31.0,145.0,1
6217,334,9031,14277441.25,98,335.0,225.0,1
6218,1612,7347,101235.0,104,,59.0,0
6219,559,7502,101235.0,138,,89.0,0
6220,559,7102,113461.5,138,,29.0,0
6221,388,127,154686.0,98,,31.0,1
6222,388,125,170520.0,98,,59.0,1
6223,388,129,85260.0,98,,89.0,1
6224,714,1073,21544.23,98,317.0,363.0,0
6225,713,4684,903350.0,98,365.0,320.0,1
6226,728,1197,488700.0,98,306.0,313.0,1
6227,991,4141,11600.0,98,312.0,321.0,1
6228,214,8182,542300.0,98,310.0,332.0,1
6229,895,6013,11623500.0,98,,342.0,1
6230,859,8126,25459.2,98,334.0,334.0,1
6231,279,62,88200.0,130,4.0,59.0,0
6232,1220,1100,286520.0,98,54.0,89.0,0
6233,1070,4441,64948.0,98,307.0,324.0,1
6234,505,4294,354982.5,256,151.0,138.0,1
6235,1379,5596,44401.5,97,337.0,352.0,1
6236,1156,9521,285862.5,97,,31.0,0
6237,1385,5622,9274635.0,97,365.0,89.0,0
6238,555,775,418950.0,97,,335.0,1
6239,555,776,728640.0,97,,345.0,0
6240,521,1331,2922096.25,218,339.0,171.0,0
6241,571,7771,73710.0,96,318.0,318.0,0
6242,694,8347,124740.0,96,319.0,354.0,0
6243,1588,2753,143373.0,217,,274.0,0
6244,460,7607,38440.0,94,320.0,321.0,1
6245,1254,1422,100650.0,94,363.0,317.0,1
6246,1191,5098,81438.75,308,334.0,334.0,1
6247,413,397,34913.75,304,334.0,334.0,1
6248,386,98,21100.5,304,334.0,334.0,1
6249,931,9140,437184.0,120,334.0,59.0,0
6250,549,4705,43050.0,93,,328.0,0
6251,521,2608,2689746.5,214,349.0,72.0,0
6252,1493,2667,868912.5,214,334.0,354.0,0
6253,460,7614,239725.0,93,320.0,326.0,1
6254,450,3657,523100.0,93,313.0,318.0,1
6255,450,3660,575000.0,93,313.0,346.0,1
6256,69,6818,10077.6,93,,362.0,1
6257,337,9,8550.0,93,334.0,365.0,1
6258,1202,88,14000.0,141,334.0,365.0,0
6259,23,7147,361284.0,132,349.0,31.0,1
6260,1562,4700,20700.0,93,334.0,79.0,1
6261,334,253,1480485.0,112,328.0,89.0,1
6262,552,720,183645.0,213,,314.0,1
6263,945,2503,724710.0,213,334.0,347.0,1
6264,509,2767,37725.0,92,,352.0,0
6265,1493,2808,133110.0,213,324.0,328.0,1
6266,694,8348,15835.5,92,319.0,352.0,1
6267,872,9314,414723.0,92,,345.0,0
6268,184,50,5800.0,92,334.0,120.0,1
6269,570,2430,236379.0,159,349.0,151.0,0
6270,1190,1787,39187.5,92,317.0,334.0,0
6271,241,4411,39187.5,92,317.0,334.0,0
6272,48,6700,55300.0,92,317.0,334.0,0
6273,1542,2579,25549342.5,92,46.0,212.0,0
6274,505,4432,5222610.0,91,89.0,243.0,0
6275,1542,1302,1545772.5,91,320.0,74.0,0
6276,1512,4299,111828.0,91,,363.0,0
6277,388,126,247660.0,91,,31.0,1
6278,388,124,682080.0,91,,59.0,1
6279,388,128,1193640.0,91,,90.0,1
6280,504,1070,4140.0,91,334.0,363.0,0
6281,823,1732,426420.0,91,365.0,38.0,0
6282,728,5870,488700.0,91,314.0,338.0,1
6283,728,6918,588325.0,91,314.0,338.0,1
6284,611,1030,91080.0,97,46.0,66.0,1
6285,728,7281,552400.0,91,314.0,338.0,1
6286,726,1321,776160.0,91,365.0,90.0,0
6287,771,2009,1413900.0,188,314.0,156.0,0
6288,771,1374,475400.0,91,314.0,324.0,1
6289,771,515,855980.0,91,314.0,324.0,1
6290,849,3243,216027.0,91,334.0,15.0,0
6291,1556,6209,4997057.0,91,365.0,74.0,0
6292,784,1588,605640.0,90,334.0,24.0,0
6293,790,1631,459869.25,112,5.0,364.0,0
6294,276,2543,261600.0,90,321.0,338.0,0
6295,771,3691,1509700.0,291,314.0,247.0,1
6296,771,6537,4877760.0,90,314.0,345.0,1
6297,1192,4969,1593000.0,90,314.0,354.0,1
6298,1192,4970,1593000.0,90,314.0,354.0,1
6299,1192,4966,693750.0,90,314.0,335.0,1
6300,1116,5593,718725.0,206,,205.0,0
6301,162,3359,3480000.0,90,,359.0,1
6302,728,6314,488700.0,90,317.0,338.0,1
6303,728,6487,552400.0,90,317.0,338.0,1
6304,1131,1420,5800.0,300,334.0,365.0,1
6305,362,9745,777777.0,90,348.0,55.0,1
6306,895,4360,78375.0,90,363.0,324.0,1
6307,786,3287,23751.0,87,347.0,352.0,1
6308,1368,7952,20300000.0,87,31.0,8.0,1
6309,1240,5086,72900.0,87,334.0,31.0,1
6310,1613,4467,1736157.5,185,92.0,271.0,0
6311,971,1222,24472857.9,86,365.0,176.0,0
6312,771,5449,477700.0,86,325.0,325.0,1
6313,1336,5367,81200.0,134,,349.0,0
6314,1193,2355,61224.8,381,7.0,337.0,1
6315,1193,2330,1705780.0,231,169.0,362.0,0
6316,792,962,259350.0,316,124.0,159.0,1
6317,990,3971,111780.0,86,334.0,40.0,0
6318,61,6747,38671.88,162,19.0,68.0,1
6319,787,1593,76846.5,135,273.0,289.0,1
6320,1543,483,204516.0,135,287.0,355.0,1
6321,1192,4964,290000.0,135,270.0,338.0,1
6322,1192,4968,727500.0,135,275.0,349.0,1
6323,974,4133,47124.0,135,277.0,290.0,0
6324,1560,9480,80058.7,345,273.0,304.0,1
6325,1295,5210,95137.5,135,275.0,286.0,0
6326,1193,2078,25437.5,135,307.0,339.0,1
6327,91,7044,356700.0,135,279.0,349.0,1
6328,987,9037,351312.5,135,273.0,46.0,0
6329,771,3587,816125.0,134,271.0,276.0,1
6330,771,3582,567930.0,134,271.0,278.0,1
6331,1597,2258,88803.0,134,304.0,349.0,0
6332,771,1145,574440.0,134,271.0,283.0,1
6333,771,2015,559600.0,134,271.0,278.0,1
6334,687,54,5508.0,134,273.0,289.0,1
6335,758,1483,94350.0,133,273.0,307.0,0
6336,1467,1939,13721788.5,133,341.0,90.0,0
6337,981,6291,20250108.0,204,,180.0,0
6338,981,2028,27692028.0,428,,181.0,0
6339,859,8688,504000.0,133,304.0,279.0,1
6340,728,6905,562400.0,133,271.0,283.0,1
6341,728,6413,636100.0,133,271.0,283.0,1
6342,728,1279,620175.0,133,271.0,283.0,1
6343,859,526,137181.6,365,89.0,60.0,0
6344,859,527,145821.15,365,89.0,60.0,0
6345,771,7629,346680.0,133,271.0,293.0,1
6346,1595,6431,501120.0,202,,180.0,0
6347,1583,2252,108864000.0,133,,180.0,0
6348,771,7129,622250.0,133,275.0,279.0,1
6349,641,2438,207931.5,201,288.0,181.0,0
6350,859,8103,80535.0,133,304.0,39.0,1
6351,709,1260,777777.0,139,16.0,55.0,0
6352,709,1253,572006.4,133,30.0,66.0,0
6353,709,1252,286591.5,162,120.0,151.0,0
6354,91,7015,1482016.5,133,300.0,89.0,0
6355,362,9766,12622.5,133,304.0,289.0,0
6356,982,2640,8160.0,86,327.0,335.0,0
6357,555,794,1767640.0,121,,120.0,0
6358,555,796,1767640.0,121,,151.0,0
6359,555,795,1767640.0,121,,180.0,0
6360,949,2114,760760.0,153,334.0,90.0,0
6361,687,56,4400.0,85,334.0,349.0,1
6362,982,3898,180525.0,85,326.0,340.0,1
6363,982,3903,533081.25,85,347.0,40.0,1
6364,242,1761,893268.75,107,24.0,89.0,1
6365,1193,2102,70875.0,102,332.0,68.0,1
6366,917,2671,3181590.0,131,355.0,151.0,0
6367,83,8107,11719557.0,135,354.0,89.0,0
6368,509,6231,11880.0,84,,331.0,0
6369,549,2526,1362762.5,84,,103.0,0
6370,549,878,1598850.0,84,,103.0,0
6371,663,94,85912.5,84,46.0,40.0,1
6372,987,2182,74250.0,146,82.0,75.0,0
6373,982,3892,8160.0,84,326.0,334.0,1
6374,1117,4569,1291059.0,83,365.0,19.0,0
6375,91,7046,399000.0,83,328.0,89.0,1
6376,1543,9351,82650.0,116,82.0,89.0,0
6377,1176,2683,103880.0,82,326.0,66.0,0
6378,605,5272,2910600.0,325,,358.0,0
6379,1131,4228,69562.5,290,349.0,365.0,1
6380,1202,4269,16800.0,128,349.0,349.0,0
6381,576,52,3422.0,297,349.0,365.0,0
6382,1432,3703,2924100.0,80,,356.0,1
6383,1210,4721,2419200.0,80,349.0,89.0,0
6384,48,6673,85181.25,80,31.0,31.0,0
6385,575,902,85134.38,80,334.0,31.0,1
6386,242,2727,269730.0,80,328.0,363.0,1
6387,555,774,359100.0,79,,365.0,1
6388,962,3785,19598178.6,79,21.0,365.0,0
6389,1368,3505,1087500.0,79,365.0,331.0,1
6390,702,1227,206640.0,147,349.0,180.0,0
6391,362,9746,777777.0,79,335.0,46.0,1
6392,1173,4642,75281.25,79,342.0,31.0,1
6393,1384,5617,2782.5,79,334.0,349.0,1
6394,1484,5945,9751384.5,79,349.0,181.0,0
6395,242,6573,51975.0,79,349.0,19.0,1
6396,176,7436,385560.0,78,365.0,89.0,0
6397,394,8258,87000.0,78,333.0,349.0,1
6398,394,8257,87000.0,78,333.0,349.0,1
6399,628,3535,496955.25,98,334.0,22.0,1
6400,69,6861,372400.0,78,,351.0,1
6401,69,6843,38064.0,78,,348.0,1
6402,728,3589,636100.0,78,326.0,345.0,1
6403,728,7121,636100.0,78,326.0,345.0,1
6404,728,6318,980650.0,78,326.0,345.0,1
6405,728,6310,869175.0,78,326.0,345.0,1
6406,472,532,46200.0,78,365.0,365.0,1
6407,377,8795,61984080.0,78,151.0,134.0,1
6408,416,5392,76009.5,126,,335.0,0
6409,707,9154,77140.0,129,,93.0,1
6410,728,7263,552400.0,78,331.0,338.0,1
6411,911,4704,375231.0,308,328.0,363.0,1
6412,360,3428,102465.0,198,,5.0,1
6413,360,3427,286902.0,198,,5.0,1
6414,1285,1480,2617648.0,124,361.0,120.0,0
6415,694,8351,48195.0,77,333.0,8.0,1
6416,552,3443,173250.0,198,,1.0,1
6417,108,6661,1990170.0,145,33.0,213.0,0
6418,771,642,428790.0,76,331.0,335.0,1
6419,771,7582,383780.0,76,331.0,335.0,1
6420,381,17,182700.0,307,304.0,90.0,0
6421,982,3901,60175.0,76,331.0,340.0,1
6422,1270,5147,145265.0,75,335.0,19.0,1
6423,810,1694,15795.0,285,334.0,349.0,1
6424,666,1163,15229.5,75,365.0,31.0,0
6425,666,1162,206456.25,75,365.0,31.0,0
6426,576,948,198450.0,292,365.0,120.0,0
6427,1131,4620,66150.0,285,31.0,59.0,0
6428,548,713,170572.5,143,31.0,90.0,0
6429,810,1691,118462.5,285,365.0,59.0,0
6430,670,1182,88011.0,73,9.0,25.0,1
6431,362,9765,146300.0,73,365.0,365.0,0
6432,362,9717,179883.0,73,353.0,7.0,1
6433,422,444,91245.0,73,355.0,31.0,1
6434,1368,7953,19488000.0,73,31.0,8.0,1
6435,1368,7954,9744000.0,73,31.0,8.0,1
6436,1202,8623,29400.0,73,365.0,363.0,1
6437,694,8349,48195.0,72,334.0,5.0,1
6438,694,8350,43065.0,72,334.0,349.0,1
6439,700,8413,2289230.0,141,,219.0,0
6440,700,8412,507675.0,141,334.0,121.0,0
6441,394,8260,135720.0,72,334.0,354.0,1
6442,1134,2811,43999956.0,134,,180.0,0
6443,247,3418,453215.25,72,365.0,356.0,0
6444,527,688,5241600.0,72,,362.0,1
6445,124,5415,26622000.0,177,120.0,179.0,1
6446,124,5424,19522800.0,177,180.0,179.0,1
6447,1280,9350,84245.0,72,31.0,54.0,1
6448,1352,5492,3120059.25,138,121.0,194.0,0
6449,1368,5547,56028000.0,224,89.0,169.0,0
6450,1560,5559,97597.9,71,365.0,363.0,1
6451,728,2040,488700.0,71,334.0,340.0,1
6452,728,6287,588325.0,71,334.0,340.0,1
6453,450,3480,1222650.0,71,334.0,354.0,1
6454,450,3669,523100.0,71,334.0,36.0,1
6455,214,8193,478500.0,71,334.0,12.0,1
6456,1543,9080,50388.0,71,350.0,349.0,1
6457,95,6581,1018605.0,192,365.0,80.0,0
6458,438,460,246133.25,165,,176.0,0
6459,187,3382,470812.5,165,151.0,243.0,0
6460,1117,4573,2874143.25,132,31.0,152.0,0
6461,175,9093,3121560.0,70,356.0,180.0,0
6462,549,9487,92925.0,116,,26.0,0
6463,694,8353,57420.0,69,340.0,354.0,1
6464,1353,2338,13156425.0,80,88.0,151.0,0
6465,1328,8470,128831.25,69,365.0,75.0,0
6466,582,1049,13935122.5,190,,92.0,0
6467,582,1050,5567792.0,190,,71.0,0
6468,582,1051,3162746.0,190,,89.0,0
6469,582,1052,2522000.0,190,,50.0,0
6470,895,7496,2093850.0,138,151.0,180.0,0
6471,859,7360,52000.0,69,365.0,342.0,1
6472,604,676,279480.0,230,,229.0,1
6473,1176,7846,106177.0,68,,53.0,1
6474,1328,2514,743490.0,68,349.0,12.0,0
6475,521,2632,833888.75,189,349.0,26.0,0
6476,1321,6623,16979999.5,68,60.0,212.0,0
6477,1432,3701,1516200.0,93,,19.0,0
6478,825,1734,46777.5,112,90.0,120.0,1
6479,856,1951,80550.0,66,349.0,31.0,1
6480,990,3948,75281.25,66,349.0,47.0,1
6481,1320,5307,248198.25,66,363.0,89.0,0
6482,1108,7676,381562.5,66,23.0,89.0,0
6483,1321,6621,6933465.0,126,89.0,91.0,0
6484,694,8354,188760.0,65,,47.0,1
6485,694,8352,21420.0,65,348.0,354.0,1
6486,394,8262,115058.0,65,349.0,356.0,1
6487,638,3543,506995.25,65,361.0,38.0,1
6488,944,9357,176175.0,99,82.0,82.0,0
6489,241,4354,75281.25,71,341.0,31.0,0
6490,599,8402,281750.0,85,346.0,33.0,1
6491,794,9229,269730.0,65,361.0,26.0,0
6492,990,3997,189805.0,115,31.0,117.0,0
6493,1428,3275,237118.5,64,12.0,89.0,0
6494,1428,3277,533385.0,113,59.0,173.0,0
6495,982,3915,150562.5,64,,31.0,1
6496,302,3422,2520639.0,108,,334.0,0
6497,308,3424,2479653.0,108,,365.0,0
6498,248,8206,1210038.0,64,26.0,31.0,1
6499,483,3434,1506582.0,108,,181.0,0
6500,513,3436,5942970.0,108,,365.0,0
6501,628,3448,1994652.0,108,,273.0,0
6502,638,3449,6195717.0,108,,365.0,0
6503,85,6988,678091.0,64,1.0,47.0,0
6504,247,3405,233500.0,108,31.0,244.0,0
6505,394,8261,34800.01,64,354.0,349.0,1
6506,91,7016,109375.5,64,349.0,31.0,1
6507,575,898,90712.5,75,59.0,89.0,0
6508,115,9303,1029943.75,322,349.0,362.0,0
6509,990,3953,323212.5,83,31.0,57.0,1
6510,1101,1600,89175.0,126,365.0,82.0,0
6511,1278,2506,75600.0,147,103.0,117.0,0
6512,1278,2505,195615.0,184,131.0,173.0,0
6513,1278,2508,88492.5,147,75.0,114.0,0
6514,1190,1530,210870.0,64,31.0,89.0,0
6515,1190,1492,56700.0,133,110.0,117.0,1
6516,575,899,74925.0,64,12.0,89.0,0
6517,1510,6057,186507.0,64,12.0,36.0,0
6518,1510,6058,697767.0,197,206.0,222.0,1
6519,603,1014,90712.5,64,349.0,348.0,1
6520,1267,1103,401580.0,132,,120.0,0
6521,1193,2085,84825.0,63,356.0,51.0,1
6522,1193,2082,73950.0,188,181.0,178.0,1
6523,505,4443,6419839.5,63,365.0,243.0,0
6524,394,8263,129195.01,63,354.0,356.0,1
6525,438,461,247068.4,63,,363.0,1
6526,1405,6081,239292.02,133,,31.0,0
6527,316,7667,256162.5,229,89.0,327.0,0
6528,367,9401,256162.54,90,89.0,59.0,0
6529,451,7283,6038970.0,63,89.0,320.0,0
6530,451,9406,516780.02,63,,320.0,0
6531,537,625,144900.0,229,89.0,320.0,0
6532,608,431,1475496.02,63,89.0,59.0,0
6533,657,1212,563500.0,229,26.0,320.0,0
6534,674,7787,179462.26,174,46.0,152.0,1
6535,884,1974,145800.0,63,348.0,363.0,0
6536,716,3263,202860.0,95,90.0,135.0,0
6537,876,4632,107231.25,293,124.0,131.0,1
6538,923,2729,227051.25,293,229.0,243.0,1
6539,116,9112,729270.0,146,,124.0,0
6540,978,3347,739260.0,89,347.0,74.0,0
6541,939,1907,43120.0,88,45.0,82.0,1
6542,833,9196,65866.25,62,356.0,47.0,1
6543,599,8404,102235.0,62,352.0,94.0,1
6544,599,8405,177690.5,62,352.0,96.0,1
6545,599,8406,147666.25,221,351.0,190.0,1
6546,599,8408,147322.75,221,351.0,190.0,1
6547,599,8409,150638.75,298,351.0,278.0,0
6548,599,8410,150324.25,298,344.0,278.0,0
6549,599,8403,124708.0,62,351.0,5.0,1
6550,510,657,2048180.25,62,33.0,59.0,0
6551,326,3425,501100.0,299,,180.0,0
6552,728,7594,456850.0,62,346.0,349.0,1
6553,326,3426,506175.0,109,,26.0,0
6554,424,3430,1015002.0,183,,180.0,0
6555,457,3433,1014850.0,183,,26.0,0
6556,457,3431,568557.5,183,,26.0,0
6557,492,3435,2501653.0,183,,89.0,0
6558,520,3437,534225.0,123,,180.0,0
6559,520,3438,571675.0,125,,180.0,0
6560,460,7624,15955.0,62,346.0,349.0,1
6561,549,9405,91350.0,62,,40.0,0
6562,859,8136,114750.0,62,31.0,355.0,1
