,Opportunity_ID,Items_Count,Region,Territory,"Pricing, Delivery_Terms_Quote_Appr",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Account_Created_Date,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Quote_Type,Delivery_Terms,Currency,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),Month,Delivery_Quarter,Delivery_Year,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Last_Modified_DOY,Last_Modified_Year,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Quote_Expiry_Year,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Planned_Delivery_End_Year,Target
4185,4356,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6898,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_411,USD,0.385,,0.385,2017 - 11,Q4,2017,19.0,USD,7168738.5,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,317,2017,334.0,2017.0,0
4186,4357,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6899,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_209,Product_Name_432,USD,0.39,,0.39,2018 - 3,Q1,2018,19.0,USD,7367419.8,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,71,2018,89.0,2018.0,0
4187,4358,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6906,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_197,Product_Name_388,USD,0.375,,0.375,2017 - 9,Q3,2017,1.0,USD,479385.0,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,268,2017,268.0,2017.0,0
4188,4359,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6902,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_413,USD,0.38,,0.38,2017 - 7,Q3,2017,0.0,USD,51163.2,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,184,2017,184.0,2017.0,0
4189,4360,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6903,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_413,USD,0.38,,0.38,2017 - 8,Q3,2017,0.0,USD,51163.2,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,213,2017,213.0,2017.0,0
4190,4361,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6916,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_413,USD,0.38,,0.38,2017 - 8,Q3,2017,0.0,USD,51163.2,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,213,2017,213.0,2017.0,0
4191,4362,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6905,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_413,USD,0.375,,0.375,2017 - 8,Q3,2017,0.0,USD,50490.0,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,213,2017,213.0,2017.0,0
4192,4363,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6917,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_409,USD,0.38,,0.38,2017 - 8,Q3,2017,1.0,USD,267444.0,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,213,2017,213.0,2017.0,0
4193,4364,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6904,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_412,USD,0.385,,0.385,2017 - 10,Q4,2017,7.0,USD,2756754.0,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,296,2017,300.0,2017.0,0
4194,4365,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6901,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_412,USD,0.385,,0.385,2017 - 11,Q4,2017,7.0,USD,2756754.0,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,324,2017,342.0,2017.0,0
4195,4366,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6918,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_204,Product_Name_412,USD,0.385,,0.385,2018 - 3,Q1,2018,3.0,USD,1154930.7,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,60,2018,60.0,2018.0,0
4196,4367,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6915,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_209,Product_Name_433,USD,0.39,,0.39,2018 - 3,Q1,2018,7.0,USD,2833623.0,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,60,2018,60.0,2018.0,0
4197,4368,2,Americas,NE America,1,1,0,0,Bureaucratic_Code_5,2/4/2015,United States,Account_Name_1159,Opportunity_Name_6897,Person_Name_3,Person_Name_3,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_29,Product_Name_29,USD,0.365,,0.365,2017 - 8,Q3,2017,2.5,USD,1952527.5,USDUSD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,227,2017,227.0,2017.0,0
4198,4369,5,EMEA,France,0,0,0,0,Bureaucratic_Code_4,7/27/2013,France,Account_Name_502,Opportunity_Name_12568,Person_Name_16,Person_Name_16,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_85,Product_Name_111,EUR,0.39,,0.44112599999999996,2017 - 6,Q2,2017,0.0,EUR,81843.75,EUREUREUREUREUR,409218.75,Prod_Category_A_None,272,39,2018,132,2017-05-12,143.0,2017.0,166,2017,166.0,2017.0,1
4199,4370,1,Americas,None,0,0,0,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_1597,Opportunity_Name_89,Person_Name_46,Person_Name_46,Account_Type_5,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_128,Product_Name_209,USD,0.42,,0.42,2017 - 5,Q2,2017,0.0,USD,2992.5,USD,2992.5,Prod_Category_A_None,272,39,2018,132,2017-05-12,161.0,2017.0,136,2017,139.0,2017.0,1
4200,4371,2,Americas,SW America,1,1,0,0,Bureaucratic_Code_5,7/27/2013,United States,Account_Name_1597,Opportunity_Name_1113,Person_Name_46,Person_Name_46,Account_Type_5,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_133,Product_Name_226,USD,0.43,,0.43,2018 - 1,Q1,2018,0.0,USD,143405.0,USDUSD,286810.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,264.0,2017.0,25,2018,31.0,2018.0,1
4201,4372,1,Japan,None,1,0,0,0,Bureaucratic_Code_4,12/21/2015,Japan,Account_Name_1508,Opportunity_Name_208,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_77,Product_Name_100,JPY,55.0,,0.49446999999999997,2017 - 5,Q2,2017,0.0,JPY,1358500.0,JPY,1358500.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,136.0,2017.0,139,2017,139.0,2017.0,1
4202,4373,1,Americas,NW America,0,0,0,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_25,Opportunity_Name_1899,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_170,Product_Name_327,USD,0.373,,0.373,2017 - 5,Q2,2017,0.0,USD,47624.64,USD,47624.64,Prod_Category_A_None,272,39,2018,132,2017-05-12,160.0,2017.0,142,2017,142.0,2017.0,1
4203,4374,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7934,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_85,Product_Name_111,JPY,51.0,,0.45851000000000003,2017 - 6,Q2,2017,0.0,JPY,4054500.0,JPY,4054500.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,151.0,2017.0,166,2017,166.0,2017.0,1
4204,4375,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7935,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_85,Product_Name_111,JPY,51.0,,0.45851000000000003,2017 - 6,Q2,2017,0.0,JPY,3513900.0,JPY,3513900.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,151.0,2017.0,167,2017,167.0,2017.0,1
4205,4376,1,Japan,None,1,1,1,0,Bureaucratic_Code_4,7/28/2013,Japan,Account_Name_1075,Opportunity_Name_6507,Person_Name_66,Person_Name_66,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_5,None,Person_Name_47,Product_Family_115,Product_Name_192,USD,0.385,,0.385,2017 - 6,Q2,2017,0.0,USD,31046.4,USD,31046.4,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,153,2017,167.0,2017.0,1
4206,4377,1,EMEA,Denmark,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Germany,Account_Name_533,Opportunity_Name_7187,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_132,Product_Name_231,EUR,0.41,,0.46375,2017 - 6,Q2,2017,0.0,EUR,89175.0,EUR,89175.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,163,2017,181.0,2017.0,0
4207,4378,1,APAC,India,1,1,0,0,Bureaucratic_Code_5,5/12/2017,India,Account_Name_1420,Opportunity_Name_10002,Person_Name_60,Person_Name_60,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_201,Product_Name_408,USD,0.37,,0.37,2017 - 10,Q4,2017,0.0,USD,92463.0,USD,92463.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,304.0,2017.0,274,2017,334.0,2017.0,0
4208,4379,1,APAC,India,1,1,1,0,Bureaucratic_Code_4,5/12/2017,India,Account_Name_1079,Opportunity_Name_6600,Person_Name_60,Person_Name_60,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_164,Product_Name_305,USD,0.34,,0.34,2017 - 6,Q2,2017,1.0,USD,197920.8,USD,197920.8,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,152,2017,181.0,2017.0,0
4209,4380,1,APAC,India,1,1,1,0,Bureaucratic_Code_4,5/12/2017,India,Account_Name_612,Opportunity_Name_4552,Person_Name_60,Person_Name_60,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_170,Product_Name_323,USD,0.335,,0.335,2017 - 6,Q2,2017,1.0,USD,297158.4,USD,297158.4,Prod_Category_A_None,272,39,2018,132,2017-05-12,181.0,2017.0,166,2017,181.0,2017.0,0
4210,4381,1,APAC,India,1,1,1,0,Bureaucratic_Code_4,8/7/2017,India,Account_Name_373,Opportunity_Name_5169,Person_Name_60,Person_Name_60,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_170,Product_Name_324,USD,0.38,,0.38,2018 - 3,Q1,2018,2.0,USD,837337.6,USD,837337.6,Prod_Category_A_None,272,39,2018,132,2017-05-12,334.0,2017.0,60,2018,181.0,2018.0,0
4211,4382,1,Americas,NE America,1,1,1,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_492,Opportunity_Name_12666,Person_Name_3,Person_Name_3,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_209,Product_Name_430,USD,0.359,,0.359,2017 - 8,Q3,2017,1.0,USD,468171.9,USD,0.0,Prod_Category_A_None,272,39,2018,132,2017-05-12,,,213,2017,213.0,2017.0,1
4212,4383,1,APAC,Singapore,1,1,0,0,Bureaucratic_Code_5,7/11/2016,Singapore,Account_Name_1468,Opportunity_Name_10699,Person_Name_65,Person_Name_65,Account_Type_2,Opportunity_Type_4,Non Binding,Delivery_Terms_1,None,Person_Name_19,Product_Family_184,Product_Name_363,USD,0.36,,0.36,2017 - 7,Q3,2017,0.0,USD,35640.0,USD,35640.0,Prod_Category_A_None,482,249,2018,132,2017-05-12,150.0,2017.0,200,2017,200.0,2017.0,0
4213,4384,1,Americas,SE America,0,0,0,0,Bureaucratic_Code_4,5/13/2017,Dominican Republic,Account_Name_891,Opportunity_Name_404,Person_Name_8,Person_Name_8,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_118,Product_Name_182,USD,0.4,,0.4,2017 - 8,Q3,2017,0.0,USD,156800.0,USD,156800.0,Prod_Category_A_None,271,39,2018,133,2017-05-13,165.0,2017.0,213,2017,243.0,2017.0,0
4214,4385,1,Americas,NW America,0,0,0,0,Bureaucratic_Code_4,7/27/2013,United States,Account_Name_25,Opportunity_Name_1900,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_201,Product_Name_408,USD,0.465,,0.465,2017 - 5,Q2,2017,0.0,USD,6640.2,USD,6640.2,Prod_Category_A_None,271,39,2018,133,2017-05-13,161.0,2017.0,139,2017,139.0,2017.0,1
4215,4386,1,EMEA,France,0,0,0,0,Bureaucratic_Code_4,5/13/2017,France,Account_Name_791,Opportunity_Name_2167,Person_Name_16,Person_Name_16,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_85,Product_Name_111,EUR,0.365,,0.41285,2017 - 9,Q3,2017,0.0,EUR,36271.88,EUR,36271.88,Prod_Category_A_None,271,39,2018,133,2017-05-13,136.0,2017.0,248,2017,248.0,2017.0,1
4216,4387,1,EMEA,France,0,0,0,0,Bureaucratic_Code_4,5/13/2017,France,Account_Name_791,Opportunity_Name_8769,Person_Name_16,Person_Name_16,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_100,Product_Name_132,EUR,0.37,,0.4185,2017 - 6,Q2,2017,0.0,EUR,79920.0,EUR,79920.0,Prod_Category_A_None,271,39,2018,133,2017-05-13,,,171,2017,171.0,2017.0,1
4217,4388,1,Americas,NE America,1,1,0,0,Bureaucratic_Code_5,7/27/2013,United States,Account_Name_492,Opportunity_Name_12652,Person_Name_3,Person_Name_3,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_209,Product_Name_433,USD,0.359,,0.359,2017 - 10,Q4,2017,6.0,USD,2084479.65,USD,0.0,Prod_Category_A_None,270,39,2018,134,2017-05-14,,,296,2017,296.0,2017.0,0
4218,4389,1,Americas,NE America,1,1,0,0,Bureaucratic_Code_5,7/27/2013,United States,Account_Name_492,Opportunity_Name_12649,Person_Name_3,Person_Name_3,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_209,Product_Name_433,USD,0.359,,0.359,2017 - 10,Q4,2017,4.0,USD,1437956.55,USD,0.0,Prod_Category_A_None,270,39,2018,134,2017-05-14,,,303,2017,307.0,2017.0,0
4219,4390,1,Middle East,Jordan,1,1,0,0,Bureaucratic_Code_5,3/17/2016,Jordan,Account_Name_415,Opportunity_Name_3821,Person_Name_5,Person_Name_5,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_209,Product_Name_431,USD,0.39,,0.39,2017 - 9,Q3,2017,2.0,USD,740966.85,USD,740966.85,Prod_Category_A_None,270,39,2018,134,2017-05-14,211.0,2017.0,244,2017,273.0,2017.0,0
4220,4391,1,APAC,India,1,1,1,0,Bureaucratic_Code_4,4/6/2017,India,Account_Name_1529,Opportunity_Name_12891,Person_Name_60,Person_Name_60,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_170,Product_Name_323,USD,0.335,,0.335,2017 - 6,Q2,2017,1.0,USD,335428.8,USD,335428.8,Prod_Category_A_None,269,39,2018,135,2017-05-15,181.0,2017.0,152,2017,181.0,2017.0,0
4221,4392,1,Japan,Japan,1,1,1,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7936,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_77,Product_Name_100,JPY,46.0,,0.41356000000000004,2017 - 5,Q2,2017,0.0,JPY,3444480.0,JPY,3444480.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,144,2017,144.0,2017.0,1
4222,4393,1,Japan,Japan,1,1,1,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7937,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_77,Product_Name_100,JPY,46.0,,0.41356000000000004,2017 - 6,Q2,2017,0.0,JPY,8037120.0,JPY,8037120.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,159,2017,159.0,2017.0,1
4223,4394,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7939,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_115,Product_Name_192,JPY,51.0,,0.45851000000000003,2017 - 6,Q2,2017,0.0,JPY,385560.0,JPY,385560.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,157,2017,157.0,2017.0,1
4224,4395,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7940,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_115,Product_Name_192,JPY,51.0,,0.45851000000000003,2017 - 6,Q2,2017,0.0,JPY,5140800.0,JPY,5140800.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,171,2017,171.0,2017.0,1
4225,4396,1,Japan,Japan,1,1,1,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7941,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_5,None,Person_Name_47,Product_Family_85,Product_Name_111,USD,0.4,,0.4,2017 - 6,Q2,2017,0.0,USD,74200.0,USD,74200.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,167,2017,167.0,2017.0,1
4226,4397,1,Japan,Japan,1,1,1,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7942,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_5,None,Person_Name_47,Product_Family_85,Product_Name_111,USD,0.4,,0.4,2017 - 6,Q2,2017,0.0,USD,74200.0,USD,74200.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,167,2017,167.0,2017.0,1
4227,4398,1,APAC,China (PRC),1,1,1,0,Bureaucratic_Code_4,1/29/2016,China,Account_Name_931,Opportunity_Name_2746,Person_Name_65,Person_Name_19,Account_Type_0,Opportunity_Type_12,Non Binding,Delivery_Terms_6,None,Person_Name_47,Product_Family_94,Product_Name_119,USD,0.28,,0.28,2017 - 6,Q2,2017,0.0,USD,103880.0,USD,103880.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,181.0,2017.0,152,2017,167.0,2017.0,0
4228,4400,2,Japan,None,1,1,1,0,Bureaucratic_Code_4,7/28/2013,Japan,Account_Name_1075,Opportunity_Name_6540,Person_Name_66,Person_Name_66,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,None,Person_Name_47,Product_Family_85,Product_Name_111,USD,0.405,,0.405,2017 - 6,Q2,2017,0.0,USD,236722.5,USDUSD,473445.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,,,160,2017,181.0,2017.0,0
4229,4401,1,Japan,Japan,1,0,0,0,Bureaucratic_Code_4,9/23/2013,Japan,Account_Name_1991,Opportunity_Name_7938,Person_Name_32,Person_Name_32,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_115,Product_Name_192,JPY,51.0,,0.45851000000000003,2017 - 5,Q2,2017,0.0,JPY,2856000.0,JPY,2856000.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,143,2017,143.0,2017.0,1
4230,4402,1,EMEA,Italy,1,0,0,0,Bureaucratic_Code_4,1/10/2017,Italy,Account_Name_268,Opportunity_Name_6608,Person_Name_2,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_132,Product_Name_231,EUR,0.41,,0.46375,2017 - 5,Q2,2017,0.0,EUR,89175.0,EUR,89175.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,149,2017,151.0,2017.0,1
4231,4403,3,EMEA,Italy,1,0,0,0,Bureaucratic_Code_4,8/29/2014,Italy,Account_Name_60,Opportunity_Name_5828,Person_Name_2,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_132,Product_Name_231,EUR,0.37333333333333335,,0.42227333333333333,2017 - 6,Q2,2017,0.0,EUR,155400.0,EUREUREUR,466200.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,180.0,2017.0,177,2017,181.0,2017.0,1
4232,4404,2,EMEA,Italy,1,1,1,0,Bureaucratic_Code_4,8/29/2014,Italy,Account_Name_60,Opportunity_Name_9621,Person_Name_2,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_61,Product_Name_77,EUR,0.34,,0.38456999999999997,2017 - 9,Q3,2017,0.0,EUR,64260.0,EUREUR,128520.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,273.0,2017.0,261,2017,265.0,2017.0,1
4233,4405,1,EMEA,Italy,0,0,0,0,Bureaucratic_Code_4,8/29/2014,Italy,Account_Name_60,Opportunity_Name_9690,Person_Name_2,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_133,Product_Name_226,EUR,0.42,,0.47506000000000004,2017 - 10,Q4,2017,0.0,EUR,91350.0,EUR,91350.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,273.0,2017.0,282,2017,286.0,2017.0,1
4234,4406,1,EMEA,Luxembourg,0,0,0,0,Bureaucratic_Code_4,3/3/2016,Luxembourg,Account_Name_271,Opportunity_Name_3102,Person_Name_18,Person_Name_18,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_85,Product_Name_111,EUR,0.365,,0.41285,2017 - 6,Q2,2017,0.0,EUR,72543.75,EUR,72543.75,Prod_Category_A_None,269,39,2018,135,2017-05-15,173.0,2017.0,179,2017,179.0,2017.0,0
4235,4407,1,EMEA,Spain,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Spain,Account_Name_59,Opportunity_Name_9035,Person_Name_42,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_110,Product_Name_162,EUR,0.355,,0.40154,2017 - 6,Q2,2017,0.0,EUR,146437.5,EUR,146437.5,Prod_Category_A_None,269,39,2018,135,2017-05-15,151.0,2017.0,170,2017,173.0,2017.0,1
4236,4408,4,EMEA,Spain,1,0,0,0,Bureaucratic_Code_4,7/27/2013,Spain,Account_Name_59,Opportunity_Name_4042,Person_Name_42,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_110,Product_Name_162,EUR,0.35749999999999993,,0.40436249999999996,2017 - 7,Q3,2017,0.0,EUR,220562.5,EUREUREUREUR,882250.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,208.0,2017.0,191,2017,195.0,2017.0,1
4237,4409,1,EMEA,Spain,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Spain,Account_Name_59,Opportunity_Name_9717,Person_Name_42,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_85,Product_Name_111,EUR,0.36,,0.40719,2017 - 10,Q4,2017,0.0,EUR,143100.0,EUR,143100.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,272.0,2017.0,296,2017,300.0,2017.0,1
4238,4410,6,Japan,None,1,0,0,0,Bureaucratic_Code_4,4/20/2015,Japan,Account_Name_1888,Opportunity_Name_7412,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_4,None,Person_Name_47,Product_Family_24,Product_Name_24,JPY,53.0,,0.47648999999999997,2017 - 5,Q2,2017,0.0,JPY,829600.0,JPYJPYJPYJPYJPYJPY,4977600.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,136.0,2017.0,139,2017,139.0,2017.0,1
4239,4411,3,EMEA,Italy,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Italy,Account_Name_1067,Opportunity_Name_4038,Person_Name_2,Person_Name_23,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_2,None,Person_Name_47,Product_Family_110,Product_Name_162,EUR,0.36000000000000004,,0.40719,2017 - 8,Q3,2017,0.0,EUR,222750.0,EUREUREUR,668250.0,Prod_Category_A_None,269,39,2018,135,2017-05-15,181.0,2017.0,240,2017,243.0,2017.0,1
